Identifier;State;Qubit;Uniform State;Dense State;Sparsity;Duration;Output Qubit;Output CNot Gate;Output Width;Output Depth;Preparation Method
a4bNaNN77Sl82VE5uY4WRO9O6Ntjwo;"[0.06613139 0.42356049 0.52757505 0.         0.73340829 0.
 0.         0.        ]";3;0;0;0.5;14166.0;3;3;3;7;SVD
eKgPUKErxIgZp5tJcGZc0NPEvqGE3R;"[0.         0.33882937 0.         0.         0.72469863 0.53392499
 0.         0.27373464]";3;0;0;0.5;20112.0;3;3;3;7;SVD
lbCgbOrCQm2tInII0PQqAVHlc5gX62;"[0.         0.         0.8440297  0.37993724 0.         0.
 0.37815511 0.01613283]";3;0;0;0.5;14141.0;3;2;3;5;SVD
ljwFwCuCm9y2gCQJIvzBti1UeX3guk;"[0.481031   0.         0.         0.         0.64463188 0.
 0.58005325 0.1288299 ]";3;0;0;0.5;16048.0;3;3;3;7;Low Rank
r9PSysblunIhc66iO0gVA1AuYGMTzO;"[0.         0.70695545 0.         0.         0.16343652 0.63482193
 0.         0.26552519]";3;0;0;0.5;15121.0;3;3;3;7;SVD
7kMq92J4KvGou17xMqOFrm7j6IJgXz;"[0.         0.38174776 0.         0.         0.         0.33680215
 0.         0.15753287 0.         0.         0.09918576 0.34373736
 0.40651571 0.         0.47891649 0.43978078]";4;0;0;0.5;30712.0;4;9;4;11;SVD
8SUcyqV8FjnSJ5TXhbhfFpCQmUrvEZ;"[0.41872245 0.32134032 0.38966316 0.         0.42147771 0.
 0.         0.         0.31636958 0.         0.         0.
 0.         0.19175187 0.39062289 0.32013486]";4;0;0;0.5;27185.0;4;8;4;11;Low Rank
8fWz5adgI25zSBIp83Ns5vmxBV5SEN;"[0.28868518 0.         0.         0.         0.         0.69601293
 0.         0.07986572 0.05429953 0.         0.20475447 0.5323762
 0.         0.         0.09513256 0.29749097]";4;0;0;0.5;28627.0;4;7;4;9;Low Rank
BE39TeOdzXWVt3VjkG9uJpR2RJmkpg;"[0.         0.22486211 0.0630524  0.         0.         0.04127688
 0.55086642 0.49890054 0.21565545 0.         0.57087637 0.
 0.         0.         0.         0.13782226]";4;0;0;0.5;41347.0;4;7;4;9;SVD
DzpzqvBubiC1gvdScicTdIklyaRHSu;"[0.         0.24304321 0.37855906 0.25731397 0.65973545 0.
 0.         0.         0.11044062 0.03806242 0.         0.52718412
 0.         0.         0.         0.06776964]";4;0;0;0.5;30874.0;4;9;4;11;SVD
QBio20kOv8Lvlanh12RDA4wA7MbLMw;"[0.48192711 0.         0.         0.00983161 0.         0.03150208
 0.         0.29075406 0.         0.         0.35931247 0.
 0.35054891 0.         0.00587295 0.65581615]";4;0;0;0.5;24954.0;4;9;4;11;Low Rank
RSYDw1sF8DcU4qRJyrOKEzC4OG2qGX;"[0.         0.02771332 0.         0.11398971 0.         0.47709087
 0.         0.         0.0986626  0.         0.03430483 0.63754101
 0.10903531 0.         0.         0.57390265]";4;0;0;0.5;26958.0;4;8;4;11;Low Rank
U2tzZjyYYUj0qdyiAvNhgzRtNSGcym;"[0.47784872 0.         0.01542989 0.         0.         0.30091527
 0.         0.49024347 0.         0.04919193 0.33947875 0.
 0.         0.3386667  0.         0.45625985]";4;0;0;0.5;30982.0;4;8;4;11;SVD
VgbP2lfWZJYTQsqXq7uNq8xi7mIU36;"[0.04466228 0.         0.         0.         0.41005675 0.37497155
 0.         0.01165669 0.         0.44360168 0.         0.35571985
 0.18139291 0.         0.         0.57697206]";4;0;0;0.5;24138.0;4;7;4;9;Low Rank
tIRvkMcchxj51Y0vyaQUwHEt7uC2cm;"[0.         0.         0.34685729 0.37523086 0.29642318 0.52485381
 0.30755858 0.         0.36660756 0.         0.         0.
 0.         0.11146228 0.         0.36624632]";4;0;0;0.5;23026.0;4;8;4;11;Low Rank
164zZxx2vwKWSwCC6GYMAoPTZ2KhQT;"[0.08817051 0.29572525 0.02750823 0.         0.         0.
 0.         0.14546384 0.32296046 0.12664469 0.13330736 0.18107986
 0.         0.         0.         0.         0.         0.
 0.03367156 0.         0.16160182 0.00827006 0.18548687 0.
 0.26135183 0.08734636 0.38733153 0.26998694 0.27573365 0.0196583
 0.3221177  0.41376583]";5;0;0;0.5;56044.0;5;20;5;36;Low Rank
7ClhfdeAhXHJK2bBXC0AQZ8HHgQ5oM;"[0.32297823 0.         0.29399371 0.         0.01820003 0.23266393
 0.11981465 0.         0.         0.06636057 0.         0.
 0.32388077 0.28301032 0.22763204 0.         0.08401848 0.
 0.22470434 0.         0.19241761 0.         0.         0.
 0.1519535  0.25477161 0.35849809 0.03554771 0.09403301 0.07325581
 0.38771136 0.14944042]";5;0;0;0.5;48764.0;5;21;5;39;Low Rank
CB5W7ofNXBOik2B4qaZ6tg9cVxBeIL;"[0.         0.02087454 0.35204771 0.34650315 0.         0.21718164
 0.06116516 0.         0.         0.17579175 0.         0.16267242
 0.         0.         0.12240438 0.         0.         0.14865031
 0.22400758 0.29766991 0.         0.         0.24982536 0.
 0.33109462 0.20427492 0.09749533 0.21734952 0.09755228 0.27537579
 0.33782352 0.03791919]";5;0;0;0.5;74995.0;5;20;5;37;Low Rank
JDc9vN3GOglXAg8xqfwF9cIiLxg2ze;"[0.         0.         0.36274334 0.11422685 0.30019266 0.
 0.35507824 0.         0.03805953 0.         0.         0.2001544
 0.07062298 0.         0.         0.12399673 0.06827608 0.
 0.11731322 0.         0.19581952 0.         0.35835885 0.
 0.35262642 0.2875792  0.02736806 0.02299099 0.19885216 0.16463474
 0.30504778 0.15519058]";5;0;0;0.5;52194.0;5;21;5;39;Low Rank
PGr94JxrHNKdFwOS2riBHGD0y3Pd5q;"[0.         0.17028621 0.16815958 0.         0.05060462 0.32688592
 0.         0.36469167 0.         0.30379753 0.         0.14953388
 0.         0.         0.22132485 0.03415599 0.         0.29588063
 0.         0.         0.14828129 0.         0.         0.14213586
 0.25001786 0.09671786 0.35882094 0.06380857 0.02651837 0.17334212
 0.12856842 0.39217594]";5;0;0;0.5;62631.99999999999;5;20;5;37;Low Rank
SCTKZZrhYTNzlc9ikPM19CwygjjIxv;"[0.2651266  0.29028243 0.01578984 0.         0.         0.
 0.         0.30753128 0.02345695 0.15807533 0.27734584 0.
 0.06336658 0.2277372  0.         0.31892462 0.         0.3218494
 0.         0.04592664 0.         0.         0.         0.
 0.21837609 0.02669247 0.1683235  0.31558461 0.25133393 0.28658932
 0.21201952 0.13524115]";5;0;0;0.5;48766.0;5;21;5;39;Low Rank
UYtFY0QZ4qWuHVC6rkjdgnFbtDbFjA;"[0.13901039 0.         0.10496834 0.         0.         0.27062103
 0.         0.15383922 0.         0.25667966 0.19888257 0.
 0.         0.21828013 0.         0.27637694 0.30877662 0.31148162
 0.         0.         0.         0.         0.14882251 0.00949461
 0.27461143 0.31013511 0.0219365  0.24502857 0.30192984 0.23817366
 0.03288302 0.21817245]";5;0;0;0.5;55739.0;5;20;5;37;Low Rank
cLWZl3x502FyrgdLQZ4VrI1SKqV1ho;"[0.25168009 0.         0.         0.30913034 0.12410749 0.01724668
 0.         0.         0.27269618 0.08765844 0.         0.25945115
 0.         0.         0.33470293 0.09232674 0.33825329 0.
 0.         0.         0.         0.         0.24065813 0.26996994
 0.11633791 0.05462332 0.20498591 0.13054428 0.26806399 0.2213554
 0.33372638 0.04958436]";5;0;0;0.5;52652.0;5;20;5;36;Low Rank
fFFbNGR1h8Qyj18xKCWfFJyyXy5yu4;"[0.         0.         0.         0.09092172 0.20367339 0.09671157
 0.         0.30042217 0.38298271 0.         0.31027579 0.
 0.         0.09939373 0.         0.         0.1921382  0.37727279
 0.1572023  0.         0.         0.08372737 0.         0.11367537
 0.15646018 0.33913064 0.21862226 0.0392571  0.11130499 0.29142653
 0.15627373 0.25170455]";5;0;0;0.5;49811.0;5;20;5;36;Low Rank
mx7z1HdMMmCbRiXuXFiliGmcBKQyJr;"[0.         0.21246553 0.16869329 0.00709411 0.         0.22577012
 0.         0.         0.31414505 0.3458668  0.26288963 0.32427685
 0.159985   0.         0.         0.31175723 0.         0.
 0.         0.         0.01154655 0.1004534  0.         0.
 0.30993072 0.21858279 0.19027577 0.03471193 0.28816036 0.22041181
 0.12270995 0.14787955]";5;0;0;0.5;53954.0;5;21;5;39;Low Rank
1Pr9p2WuTxqRV9BW3m9wPWbRxIzLG4;"[0.11133969 0.07627092 0.         0.20940079 0.         0.20004905
 0.0516085  0.         0.         0.16346384 0.         0.
 0.         0.21428531 0.23724253 0.03955615 0.         0.
 0.         0.08951761 0.         0.         0.         0.
 0.1953697  0.07405636 0.18835361 0.         0.         0.
 0.13245059 0.154136   0.         0.24085457 0.01909273 0.00026024
 0.22286783 0.10724718 0.16856537 0.14878806 0.06207024 0.10740383
 0.13879001 0.2061913  0.24786994 0.01936059 0.04698001 0.03444046
 0.17000624 0.04989598 0.06524633 0.03605034 0.12791684 0.12600521
 0.18325393 0.05347076 0.10266784 0.20654911 0.18667762 0.11674405
 0.02710602 0.21633135 0.232058   0.12309898]";6;0;0;0.5;95730.0;6;47;6;55;Low Rank
8pXVv1ugLwUKBP3VhqkJlfiNxEpUwA;"[0.09739151 0.12864917 0.19552262 0.         0.         0.
 0.         0.         0.10916279 0.         0.07634262 0.09861994
 0.         0.11902745 0.         0.06618638 0.03203281 0.
 0.13173245 0.         0.20082914 0.         0.         0.
 0.01493509 0.         0.         0.17879497 0.         0.08498555
 0.         0.21620568 0.15300063 0.25426043 0.         0.05153501
 0.16859684 0.19525711 0.08894479 0.1008267  0.00680259 0.08610623
 0.01129072 0.01694104 0.00936806 0.09549337 0.12290648 0.13883193
 0.12662981 0.13877815 0.10593371 0.08858084 0.2439817  0.1637992
 0.24228963 0.23344996 0.24987387 0.21661053 0.18921799 0.13447521
 0.26244625 0.08250711 0.15720237 0.02186137]";6;0;0;0.5;99044.0;6;46;6;54;Low Rank
Bucphv6U4Dg6rUwdz8qPGeJEpS7sfH;"[0.1855522  0.         0.         0.06864049 0.02823085 0.
 0.         0.         0.         0.         0.         0.22875548
 0.05716768 0.23898022 0.         0.0665144  0.15218817 0.1114163
 0.         0.26117363 0.         0.19552635 0.         0.12896785
 0.         0.11148046 0.2260691  0.01701847 0.         0.
 0.19264444 0.         0.         0.08092633 0.         0.04990976
 0.02107689 0.2363612  0.13208102 0.00900323 0.15094552 0.07588251
 0.18174567 0.2137974  0.17677788 0.26063037 0.24760715 0.09719612
 0.08643303 0.12813749 0.0426634  0.08157912 0.13161813 0.15883934
 0.14019132 0.05025747 0.19512699 0.10817003 0.1207473  0.14829609
 0.0376897  0.09923973 0.16781373 0.01927102]";6;0;0;0.5;87712.0;6;47;6;54;SVD
JA0KvJTGltEJDnnBZ6WRUAWq2jOocc;"[0.08015539 0.03828231 0.         0.23881577 0.         0.19143911
 0.28798696 0.00770361 0.08071379 0.1052135  0.09109188 0.
 0.         0.         0.2139353  0.         0.07019288 0.
 0.         0.10450504 0.21840794 0.         0.09541962 0.
 0.         0.         0.0716677  0.18933168 0.         0.10181034
 0.         0.         0.         0.         0.         0.16634579
 0.0644218  0.12934221 0.15194946 0.02222899 0.23344743 0.19023353
 0.13640833 0.20790061 0.06529134 0.0885709  0.02413213 0.17877935
 0.09055625 0.15884269 0.0022203  0.13496334 0.03025799 0.01805796
 0.21753417 0.21302506 0.24674398 0.13987457 0.00762887 0.01878581
 0.0280263  0.28632293 0.09846934 0.17765418]";6;0;0;0.5;90798.0;6;47;6;55;SVD
LeJSvEjh4aZ1UrjCXk3cwDKVzwW9ih;"[0.         0.         0.19483957 0.         0.09234667 0.00101374
 0.         0.12365059 0.01327248 0.         0.         0.
 0.         0.11498058 0.         0.         0.         0.20740436
 0.24576494 0.19415824 0.         0.24663114 0.06916921 0.1450702
 0.         0.14483824 0.         0.         0.11914148 0.0093646
 0.02958274 0.         0.         0.11198339 0.         0.25367524
 0.01839474 0.22226447 0.02802967 0.05100033 0.04019821 0.18355504
 0.05531025 0.02174211 0.11984137 0.17767232 0.07725024 0.02907456
 0.2095898  0.01359413 0.13454885 0.22200397 0.01875771 0.14895247
 0.03602652 0.08175533 0.16589105 0.24333631 0.21852439 0.04876776
 0.11746713 0.16364778 0.25812012 0.23070338]";6;0;0;0.5;85720.0;6;47;6;55;Low Rank
NIbZ5tveZ8TtiqNzCQpwEuuCLo91Ba;"[0.12384412 0.         0.         0.23306036 0.         0.
 0.00739887 0.14212512 0.         0.         0.02579868 0.10756402
 0.         0.19622568 0.04059015 0.24047075 0.         0.02036565
 0.02029894 0.21133729 0.01229725 0.         0.         0.
 0.         0.         0.15413573 0.         0.         0.
 0.         0.07329726 0.23086812 0.         0.1097687  0.21883016
 0.11900895 0.21352509 0.16887073 0.03797469 0.25777168 0.12212426
 0.04979496 0.07356551 0.04096639 0.04712092 0.17676965 0.17574454
 0.23478679 0.14619929 0.03990939 0.24066418 0.17681319 0.06826359
 0.09032749 0.14663798 0.12920034 0.17533824 0.21371156 0.06225532
 0.00544762 0.2592149  0.01775979 0.02742653]";6;0;0;0.5;84295.0;6;46;6;55;SVD
RPh6ONpQSNpxNU4xF5jshQ7OMA1NGo;"[0.04936698 0.10342727 0.20570278 0.         0.         0.
 0.         0.12757213 0.18806061 0.21050944 0.         0.11366578
 0.21588452 0.00200112 0.13506966 0.         0.23423111 0.09284005
 0.         0.12172842 0.         0.         0.         0.12032705
 0.         0.         0.18523338 0.         0.13230401 0.
 0.06822264 0.         0.         0.         0.         0.02767449
 0.01898046 0.11314452 0.18536077 0.22900503 0.04999635 0.20515979
 0.02511783 0.19639015 0.19617167 0.21872734 0.19880494 0.15525656
 0.00179374 0.1163955  0.21549182 0.09288618 0.05549305 0.14516645
 0.00535502 0.00460904 0.11085892 0.1843116  0.22265108 0.21487541
 0.07454955 0.21253662 0.032415   0.02226436]";6;0;0;0.5;139722.0;6;46;6;53;SVD
SVFu8d9YAgpzsnCD4Frzpdk3WfDXNv;"[0.         0.13415209 0.12409677 0.         0.22746268 0.
 0.         0.         0.         0.         0.         0.0385773
 0.25110085 0.08363205 0.07840243 0.10437699 0.         0.2239606
 0.         0.08136211 0.14980049 0.         0.21222454 0.
 0.1344021  0.02206614 0.         0.12423948 0.         0.
 0.         0.         0.04730856 0.15613121 0.         0.12214981
 0.12050987 0.04556809 0.12383083 0.20724918 0.22828311 0.21447515
 0.07910628 0.14784334 0.22364838 0.01691303 0.17441547 0.20676659
 0.09996949 0.25964097 0.10658755 0.03237671 0.13540494 0.04238914
 0.13065016 0.01980417 0.00760085 0.11355386 0.25069342 0.13419422
 0.12151789 0.10164063 0.23554649 0.01098893]";6;0;0;0.5;94059.0;6;46;6;54;Low Rank
tCEiOlx2rJ2UcPG4AcP2lOK8Yi4mDj;"[0.10815984 0.         0.         0.         0.         0.03762723
 0.09449164 0.09431181 0.08359892 0.13720678 0.         0.23047102
 0.00628412 0.         0.11518735 0.         0.         0.
 0.         0.         0.0275364  0.         0.         0.19718977
 0.20776962 0.03175281 0.         0.         0.06489314 0.15067759
 0.         0.10071794 0.         0.24137214 0.         0.02242521
 0.07317628 0.19740274 0.22604548 0.15349837 0.15028458 0.07903227
 0.1128004  0.21031242 0.2136749  0.10031069 0.10373478 0.17172364
 0.02159135 0.23046832 0.08863613 0.13348865 0.14049394 0.2290497
 0.17635229 0.07343821 0.10524895 0.20612997 0.14709351 0.16035203
 0.22465965 0.04032111 0.06250724 0.2270935 ]";6;0;0;0.5;88429.0;6;45;6;54;Low Rank
tegyF5zIRfpCmCQMl6qxMYr96bhml8;"[0.         0.         0.         0.04651088 0.09318053 0.
 0.10072945 0.25344796 0.22855727 0.         0.         0.25368824
 0.         0.         0.12398463 0.05900433 0.         0.
 0.         0.25190751 0.23463554 0.15513526 0.         0.21363879
 0.00462268 0.21118642 0.         0.         0.06465261 0.
 0.         0.03317712 0.         0.         0.05347186 0.11052153
 0.01432732 0.03626552 0.13127894 0.00100813 0.07064703 0.20911645
 0.16152064 0.02273001 0.04611539 0.0804219  0.11736192 0.16163328
 0.16014023 0.05141029 0.06465486 0.181431   0.16538668 0.02777528
 0.03442219 0.24878264 0.15135133 0.2045275  0.25177001 0.06517057
 0.17335567 0.06451404 0.24434648 0.02588699]";6;0;0;0.5;95246.0;6;45;6;51;SVD
4yA7Aa1Wipzqhu2nEqF4buI2OLZoCI;"[0.08344162 0.         0.         0.04419638 0.         0.08831365
 0.09562376 0.07018063 0.16359367 0.04078492 0.00747353 0.
 0.11023532 0.         0.         0.15418971 0.         0.02828828
 0.         0.         0.12185446 0.07029075 0.         0.
 0.05318603 0.00581415 0.         0.04549508 0.         0.
 0.06310258 0.         0.         0.00073342 0.04149994 0.
 0.16008929 0.         0.         0.10013859 0.         0.
 0.00188758 0.11256553 0.         0.         0.05025177 0.
 0.0679869  0.09636451 0.08308155 0.05715671 0.0405575  0.10407361
 0.09758402 0.11130517 0.09655792 0.05187428 0.087733   0.06575914
 0.0581157  0.16056587 0.00529311 0.07661287 0.11215646 0.0520827
 0.11011339 0.14896683 0.04961417 0.11888003 0.13739473 0.12609591
 0.11781888 0.02696628 0.16628054 0.06106664 0.14235311 0.116274
 0.13098206 0.16293821 0.01067656 0.02001916 0.13935763 0.09096141
 0.09330359 0.02869242 0.05823984 0.11521401 0.10908315 0.15933663
 0.1001549  0.09019588 0.02053068 0.01761442 0.16632136 0.075971
 0.06043842 0.05419018 0.12268099 0.08506823 0.14928365 0.04596816
 0.16574827 0.12755686 0.12024772 0.04689976 0.10858518 0.046662
 0.06263589 0.01620739 0.04229621 0.12669665 0.12512464 0.10115792
 0.0891368  0.02325891 0.06960394 0.15149932 0.1523758  0.09685337
 0.09242289 0.12118264 0.13617211 0.12349807 0.09910358 0.08591112
 0.04170647 0.12759419]";7;0;0;0.5;184495.0;7;100;7;179;Low Rank
8szAGpFYxd6HuJzPox6056Ql3VyPa8;"[0.02320721 0.16477688 0.00142982 0.         0.         0.
 0.04720556 0.         0.         0.         0.11042184 0.
 0.06064684 0.08719388 0.09073614 0.0575456  0.16852745 0.
 0.         0.03842641 0.11580609 0.         0.         0.02946635
 0.         0.10282637 0.01448107 0.         0.16019452 0.02178082
 0.         0.01971265 0.         0.13540047 0.         0.
 0.         0.         0.14757744 0.         0.0929038  0.
 0.16509182 0.         0.00478374 0.         0.00562617 0.
 0.15941451 0.09435672 0.12038803 0.03159848 0.08762463 0.14157062
 0.08432587 0.01528974 0.03806137 0.06175833 0.0515684  0.06502592
 0.01056359 0.11913639 0.1075419  0.14074755 0.11301611 0.13533338
 0.12252537 0.04298834 0.15851622 0.00166174 0.15332687 0.00485152
 0.05308572 0.08064379 0.07085184 0.05643209 0.03200816 0.10496563
 0.06119619 0.08458805 0.08323974 0.08884316 0.07290118 0.09359413
 0.14113334 0.12296656 0.14215622 0.02714535 0.0475949  0.15511743
 0.11682535 0.08772186 0.16025073 0.05763386 0.16035677 0.07693093
 0.07976305 0.04098883 0.12018795 0.029734   0.11807051 0.03436701
 0.14891959 0.1507213  0.14846173 0.10193413 0.09795774 0.16654727
 0.02825411 0.08794734 0.05474627 0.02497117 0.05105777 0.12757639
 0.10206701 0.10923713 0.15273493 0.13846872 0.01414144 0.00884886
 0.09571409 0.04347354 0.11405137 0.13527379 0.01967419 0.03747211
 0.04949518 0.09303626]";7;0;0;0.5;215761.0;7;100;7;176;Low Rank
FdpJtwIOiaUfVZmWJLOlAh9q8kV0jm;"[0.09074453 0.06848102 0.         0.05715975 0.         0.15462252
 0.07726674 0.         0.         0.         0.10575241 0.05824915
 0.         0.         0.         0.11982512 0.09982196 0.
 0.         0.01587681 0.08906706 0.         0.         0.
 0.         0.02690973 0.         0.         0.08969736 0.
 0.         0.03474406 0.05712944 0.         0.         0.16989803
 0.14708219 0.0799651  0.08057602 0.         0.10013878 0.
 0.11509483 0.         0.03035871 0.01980028 0.07463609 0.
 0.0601753  0.10310769 0.05026898 0.06373475 0.16009321 0.13206624
 0.01346144 0.16252125 0.10149795 0.02169401 0.03730359 0.04224967
 0.03438725 0.09794932 0.10379295 0.10174078 0.09034056 0.14198279
 0.01503737 0.10579922 0.09855049 0.09802092 0.00978056 0.00474739
 0.12760799 0.15102841 0.0078033  0.05411771 0.09944965 0.13701799
 0.14522976 0.15836387 0.08044409 0.02717966 0.00297938 0.01876579
 0.09273889 0.01831737 0.04568005 0.05332304 0.12837912 0.10493957
 0.12783901 0.09693911 0.109949   0.048717   0.1729357  0.13637551
 0.16286806 0.11272672 0.06016586 0.03376477 0.15294341 0.0746945
 0.01211977 0.07355029 0.1655636  0.00882234 0.05085447 0.03114374
 0.08930458 0.0672154  0.08301086 0.10377075 0.00269763 0.06317396
 0.06729826 0.05605929 0.17116272 0.11900681 0.02317485 0.1601858
 0.12917324 0.12033312 0.15572065 0.06284143 0.15389214 0.15019482
 0.02399234 0.15081539]";7;0;0;0.5;175993.0;7;99;7;177;Low Rank
I61PRYJU4KdOBgW2QX0OxIE8C6FJt5;"[0.04772062 0.13266814 0.13816201 0.10361592 0.00801926 0.
 0.14287688 0.14765397 0.14350727 0.10436948 0.         0.15888321
 0.         0.05949152 0.16039009 0.         0.10750324 0.
 0.         0.14867076 0.         0.14115978 0.03703788 0.13901145
 0.00146661 0.06880983 0.         0.         0.11079335 0.
 0.         0.         0.         0.         0.         0.08670283
 0.1262998  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.14831387 0.13261924
 0.06635693 0.1534032  0.10786198 0.16142762 0.01208272 0.07400488
 0.15119027 0.11963543 0.00215258 0.0282393  0.15119164 0.10487463
 0.07054749 0.02927952 0.00683268 0.15775558 0.07020096 0.15303855
 0.09912773 0.15792618 0.09937865 0.04669833 0.07003269 0.14970825
 0.0117205  0.09730911 0.11021437 0.02275833 0.01490478 0.11736223
 0.03668247 0.08274682 0.0238008  0.04879548 0.09511196 0.08995412
 0.00348532 0.0495856  0.08163323 0.10143006 0.12582447 0.01440285
 0.07834338 0.07286018 0.14918407 0.02366563 0.1614039  0.04045295
 0.04955797 0.00438243 0.12395409 0.02433585 0.07698221 0.06916925
 0.02047383 0.14365029 0.0455188  0.143755   0.03974609 0.06030199
 0.10804759 0.0697619  0.07484959 0.01226523 0.01884789 0.12351215
 0.13606229 0.04470809 0.1532785  0.00204443 0.00283393 0.10282628
 0.14686918 0.0216089  0.00046208 0.07000232 0.02576611 0.06218612
 0.02358122 0.16341321]";7;0;0;0.5;245214.0;7;100;7;179;Low Rank
KYAGv8ntUwEKwYPf2jxJdwLy9Lg2x3;"[0.05698352 0.15009411 0.         0.11997728 0.04884828 0.
 0.         0.         0.         0.00754347 0.         0.17089931
 0.         0.         0.00771493 0.11425721 0.         0.0124215
 0.         0.00324579 0.         0.1164329  0.         0.
 0.         0.         0.10331406 0.         0.         0.09314943
 0.         0.         0.         0.09554973 0.         0.
 0.10489013 0.1646048  0.17508499 0.03182495 0.00589787 0.1195342
 0.01467365 0.0249724  0.         0.         0.00556963 0.09626511
 0.02954252 0.04772796 0.1530241  0.15476515 0.00211767 0.00178158
 0.16019941 0.05187467 0.07722138 0.04013568 0.10841081 0.05560245
 0.13139507 0.07348172 0.1537732  0.08435497 0.08848234 0.09217524
 0.05183428 0.16258807 0.05938374 0.08325659 0.06763018 0.15864072
 0.06149991 0.13417018 0.02459489 0.09505437 0.08774119 0.12886163
 0.12374973 0.0369679  0.14079467 0.05897312 0.00090682 0.02372138
 0.07735839 0.09050513 0.05342923 0.09566168 0.12289793 0.16317718
 0.05387191 0.17561921 0.0866933  0.09935596 0.01208056 0.0622847
 0.03726188 0.16231558 0.06091578 0.03464976 0.1084363  0.1245209
 0.02372894 0.08330358 0.09824092 0.15840922 0.12695687 0.01211042
 0.08180255 0.00366646 0.16928824 0.15176057 0.15240008 0.06722678
 0.16685192 0.02961681 0.11882291 0.09033417 0.1363874  0.04994995
 0.03684295 0.04501943 0.04977984 0.12719561 0.02089271 0.13616675
 0.00741997 0.03459981]";7;0;0;0.5;182732.0;7;100;7;176;Low Rank
