Identifier;State;Qubit;Uniform State;Dense State;Sparsity;Duration;Output Qubit;Output CNot Gate;Output Width;Output Depth;Preparation Method
jBF4CJ9ZIttitvEJK0P39OdyvsCWqY;"[0.5815976  0.20968869 0.44734365 0.29304658 0.14338695 0.28787584
 0.44543264 0.17303089]";3;0;1;0;13092.0;3;4;3;9;Isometry
oQ89cTPXBILLvCogvA2Y5ssRjuHO0k;"[0.12971009 0.34629418 0.235832   0.46401239 0.44937989 0.48930363
 0.37002766 0.11853523]";3;0;1;0;16833.0;3;4;3;9;SVD
vB9aMQjYCMGJ9blrnAonqLR5F7P7Cy;"[0.51619085 0.10138944 0.11338668 0.56660286 0.04783868 0.21144726
 0.14791361 0.56612272]";3;0;1;0;14400.0;3;4;3;9;Isometry
CrV319Y8LJhiWo2hKWqhHhHA4y8Irs;"[0.03492501 0.06094911 0.02873176 0.34163656 0.0678112  0.42156691
 0.03856855 0.08232152 0.25560164 0.11425616 0.24150004 0.32443042
 0.21968322 0.21477527 0.27782778 0.52287816]";4;0;1;0;30461.0;4;9;4;11;SVD
DOFw7e9nT7xpClBx3GkOLLCw8XgDnZ;"[0.1551693  0.37840165 0.25027382 0.31251824 0.04299625 0.26670812
 0.04775552 0.14659492 0.23151401 0.32287479 0.20185017 0.37769562
 0.29564295 0.35868291 0.12726919 0.04666383]";4;0;1;0;31357.000000000004;4;9;4;11;SVD
DY2HGyi2tyEa7s4s9sMlo9aDMrhm8Z;"[0.30128406 0.30018542 0.06444605 0.4320417  0.10112226 0.26787701
 0.3260456  0.05206299 0.19399925 0.06004323 0.16833483 0.3535569
 0.38063477 0.25874267 0.04013449 0.17111936]";4;0;1;0;29634.0;4;8;4;11;SVD
GR3JngQFDiqt0NvIS1nlntoMcvUi6u;"[0.14970097 0.20137043 0.01849463 0.41058119 0.13894079 0.17267976
 0.22811596 0.19247506 0.24094578 0.38368224 0.10055334 0.21288886
 0.34276189 0.0194326  0.43276898 0.25310534]";4;0;1;0;28942.0;4;9;4;11;SVD
JyMbGQkiWPB4Mx1ULu4xKrOoTyRvWv;"[0.39525337 0.06324774 0.11211588 0.21508072 0.3316478  0.09279884
 0.42971501 0.13282561 0.34474532 0.38013725 0.14928893 0.13495958
 0.28266465 0.26596351 0.02292457 0.07091488]";4;0;1;0;45995.0;4;9;4;11;SVD
Pdxuq90m1KuvQpZEODSBuHPwSaSUan;"[0.08956722 0.09007004 0.31751824 0.07193211 0.35279936 0.36241119
 0.01029002 0.34547487 0.18163606 0.3042968  0.36779108 0.00997364
 0.15700008 0.16007661 0.22732661 0.37375943]";4;0;1;0;29121.0;4;9;4;11;Low Rank
SDwnMMKdhUgc6vHHyhOA0KnWHN5xOP;"[0.11472649 0.42489713 0.05032994 0.22165284 0.03395627 0.06278409
 0.13276312 0.44778678 0.30260609 0.29560415 0.39885427 0.1467877
 0.21656705 0.15938324 0.19723577 0.24619786]";4;0;1;0;29235.0;4;9;4;11;SVD
SMfJDaJxzmiFaD0J8Of3ohaq7OCb1u;"[0.20294564 0.06532334 0.16575937 0.25046522 0.08296521 0.1454041
 0.16221909 0.30344105 0.39950616 0.20982637 0.33706062 0.11597715
 0.29371022 0.11178163 0.36238787 0.39641041]";4;0;1;0;30494.0;4;9;4;11;Low Rank
icsf2t9bDT1JN5DXYRMdFus1h3KZHj;"[0.01660164 0.02203234 0.43554265 0.1780564  0.32834868 0.08940532
 0.38918017 0.03581871 0.04607677 0.18431205 0.30613408 0.0449826
 0.34788377 0.04033404 0.42737787 0.26860718]";4;0;1;0;50169.0;4;9;4;11;Low Rank
qrIIK6SKMkgYQEY3r07FP7BwGj2eyv;"[0.06196382 0.10474135 0.03820578 0.18198748 0.17075202 0.32050791
 0.43752822 0.42391032 0.14253162 0.09944668 0.07102141 0.27621092
 0.14576539 0.39055871 0.1664525  0.36683324]";4;0;1;0;29599.0;4;8;4;11;Low Rank
8WxHDiP9SvAepRlvhLjwB9H1nhbt7a;"[7.79505929e-02 4.87787221e-02 2.86625276e-01 5.83711859e-02
 1.91231657e-01 2.56782551e-01 1.80540340e-01 2.58373862e-01
 1.08739486e-01 2.40222631e-01 1.71887752e-01 2.13594127e-01
 1.99890926e-02 2.91831858e-01 8.69258552e-02 1.36405242e-01
 2.37309646e-01 1.99839787e-01 9.41286308e-05 9.88057998e-02
 2.20663835e-01 1.90826727e-01 1.45591121e-01 4.10322973e-02
 7.98288734e-02 2.07982043e-01 1.40481455e-01 2.44386528e-01
 2.83026986e-01 1.46352078e-01 3.64990392e-02 4.18437756e-02]";5;0;1;0;60174.0;5;20;5;36;Low Rank
JG19cjDdEkgDRiaJGLy9YZNAuOqJXf;"[0.1905042  0.03585988 0.27171459 0.26722436 0.10225079 0.24900946
 0.19889831 0.10354981 0.23472011 0.26634754 0.19312042 0.02599814
 0.2035076  0.10159608 0.17100449 0.15604129 0.15370742 0.21352325
 0.15302561 0.11185899 0.25084188 0.26902275 0.0096526  0.07388642
 0.04865858 0.04659958 0.01439269 0.08566558 0.18430386 0.21926921
 0.09747057 0.27473446]";5;0;1;0;69782.0;5;19;5;34;Low Rank
NX8imNr4YmYyDSROfi6EzcWaPemMdW;"[0.28502116 0.11667236 0.29553001 0.16194004 0.15767229 0.22294129
 0.08593025 0.18712901 0.13626064 0.03385704 0.28777233 0.06541136
 0.22935856 0.10753511 0.05893087 0.15941619 0.30403665 0.21034818
 0.18455685 0.11880115 0.02014345 0.13750224 0.13616676 0.03842455
 0.04396966 0.18238288 0.19535143 0.20455251 0.03479094 0.03550234
 0.27216569 0.24254311]";5;0;1;0;63175.99999999999;5;20;5;37;Low Rank
QWAu2yA3yrgwDZohZL9SILsGEqBpim;"[0.20497407 0.1097742  0.08098485 0.11077108 0.09154187 0.16845283
 0.29880873 0.27950247 0.14718141 0.0252223  0.17258724 0.21153219
 0.23548045 0.01658787 0.28767017 0.1715905  0.21573685 0.03803137
 0.01270173 0.13682643 0.2672674  0.07225996 0.08544099 0.01812301
 0.04075341 0.11784856 0.2865652  0.05299213 0.29813355 0.03405315
 0.28415771 0.18912497]";5;0;1;0;69294.0;5;21;5;38;Low Rank
b20ob2cDN7Sm7WWClgxRsVk2ZBV0ON;"[0.09996493 0.26361455 0.16551468 0.28000866 0.02054382 0.18551472
 0.13124575 0.13107016 0.10475452 0.28384184 0.22677255 0.19878661
 0.19020747 0.22957283 0.13937484 0.28283346 0.18883107 0.17331251
 0.06393396 0.08727224 0.24764146 0.15610546 0.11112939 0.12494185
 0.10113379 0.24839677 0.08630556 0.10562283 0.02758106 0.09044899
 0.27988718 0.07629772]";5;0;1;0;61982.0;5;21;5;39;Low Rank
bip1JGfAOxgv4tsV23334d0S74vcz9;"[0.23418873 0.2037421  0.30950902 0.12577023 0.2484706  0.10240818
 0.31293925 0.12842086 0.25466564 0.14969441 0.13137704 0.19498322
 0.15114201 0.1120634  0.06859051 0.02546208 0.21881034 0.15868091
 0.18318085 0.04199467 0.20009259 0.20816553 0.12822806 0.12085005
 0.07241016 0.09859817 0.24985808 0.1165427  0.13297403 0.25588389
 0.10553303 0.11841002]";5;0;1;0;69469.0;5;20;5;36;Low Rank
hdoAE73881MJCUYAiDBu9Cu3d6Vx6J;"[0.18807714 0.23854153 0.10856932 0.20841761 0.19227757 0.20941052
 0.17126663 0.12460284 0.14271982 0.29837921 0.2133582  0.18123989
 0.26600242 0.11176118 0.21771345 0.06262797 0.1180311  0.11219089
 0.07888324 0.04500422 0.16076627 0.16339219 0.0634383  0.25270238
 0.06496405 0.05331681 0.28041512 0.14134831 0.05757015 0.19007946
 0.31122553 0.08548427]";5;0;1;0;95078.0;5;19;5;34;Low Rank
iGEplJ6fIri21tei82C8RecI2WQwQy;"[0.25105901 0.03492396 0.25876062 0.11233264 0.01775342 0.24255984
 0.06995647 0.21658131 0.21121825 0.10109051 0.12592816 0.00115646
 0.28435884 0.17805193 0.15570049 0.22773898 0.18363993 0.02483116
 0.17444988 0.24956652 0.09541138 0.22475978 0.02827202 0.24625508
 0.14014916 0.17021924 0.19591912 0.24745967 0.00395267 0.00664637
 0.08213133 0.28757689]";5;0;1;0;71936.0;5;21;5;39;Low Rank
kh1ISLnQCLCFyEOSSEGxpykkmM29au;"[0.07344392 0.02512915 0.22515223 0.10838521 0.21648875 0.0184465
 0.08573403 0.02503477 0.10757482 0.23546937 0.06037093 0.05922267
 0.1755787  0.20866645 0.02479249 0.27342678 0.26660312 0.05799421
 0.23222076 0.24459567 0.19522203 0.12152431 0.2264852  0.10343467
 0.27730284 0.20561934 0.08328747 0.23630892 0.09183299 0.23956059
 0.1734031  0.26742869]";5;0;1;0;93071.0;5;21;5;39;Low Rank
sJuJrKriUsHjaaHrgHmg91uHWUPrDb;"[0.1631447  0.01218035 0.26565778 0.19572401 0.07785164 0.23821734
 0.2110851  0.09823434 0.11347039 0.18442016 0.17751287 0.20446179
 0.2637692  0.22332061 0.12450562 0.09481002 0.21897444 0.07228973
 0.26213166 0.19862709 0.23447191 0.26525135 0.06922986 0.15578158
 0.18565246 0.0714497  0.19329713 0.20445301 0.20006881 0.01757285
 0.08184795 0.04111052]";5;0;1;0;55522.0;5;20;5;36;Low Rank
0WM1GqRUibprjJA9k4Q6g9d5wIS4ow;"[0.05149167 0.10287386 0.10044977 0.1552624  0.07566176 0.07463888
 0.15357299 0.08372483 0.2096935  0.1848386  0.19363979 0.16847482
 0.12107462 0.16413632 0.09800399 0.08180576 0.17469295 0.09503129
 0.21399633 0.02959632 0.15165862 0.21129139 0.12262254 0.05018125
 0.08084833 0.0346999  0.02955947 0.10832446 0.11491464 0.1130116
 0.13207294 0.1015423  0.04219392 0.17370712 0.20175452 0.01199898
 0.15876627 0.00696736 0.01529867 0.10919639 0.04680783 0.04319681
 0.16718348 0.11700893 0.13539337 0.0722252  0.12493104 0.20705521
 0.18277738 0.12824354 0.09524551 0.02804594 0.04058092 0.18472243
 0.16460595 0.07711662 0.15613178 0.03576304 0.02076555 0.09127926
 0.0316511  0.0640067  0.20252859 0.12753947]";6;0;1;0;169856.0;6;46;6;54;SVD
2LWJnnBaihRzGsyRJgtFIyi9Kot2YS;"[0.09881627 0.14088361 0.14273398 0.20212776 0.15507711 0.07281904
 0.0603505  0.21518405 0.19845175 0.09935896 0.05096483 0.06136974
 0.05898284 0.11136539 0.080221   0.03027595 0.10794472 0.06906564
 0.06178962 0.2051047  0.10868902 0.03792187 0.02092043 0.07827274
 0.09980959 0.09885905 0.11990439 0.04627761 0.1541855  0.21053152
 0.00253422 0.07198947 0.19236891 0.17281003 0.12065829 0.13699546
 0.04088694 0.10141911 0.1367206  0.20320263 0.20654038 0.05094673
 0.00867725 0.06116329 0.07836981 0.10624615 0.1569929  0.12151103
 0.0263033  0.17757464 0.12866774 0.18952424 0.11927905 0.01996385
 0.12389734 0.16967461 0.16686628 0.17815707 0.12221833 0.15837691
 0.02715262 0.16976811 0.09308399 0.00165101]";6;0;1;0;101800.0;6;47;6;54;SVD
Bxn2CewA8VemJyN7rqyUWqdO8rADO2;"[0.17721203 0.05880311 0.16366796 0.17836906 0.0067974  0.00450364
 0.00794536 0.17658991 0.02737296 0.16793571 0.00125113 0.09630004
 0.1095847  0.14317286 0.08272778 0.17726588 0.09546475 0.05353078
 0.16605804 0.03169417 0.09522634 0.0445379  0.15066906 0.10770208
 0.17866474 0.17166488 0.09286524 0.08845638 0.16100615 0.16045467
 0.19213676 0.151745   0.05781719 0.07470278 0.07045251 0.03069057
 0.1344304  0.18401522 0.1625067  0.1146946  0.04855493 0.00302775
 0.07295659 0.03633988 0.1258054  0.08710938 0.14057043 0.17441881
 0.06724082 0.12928604 0.10081695 0.19021504 0.15666276 0.12608847
 0.14466932 0.1576504  0.07714425 0.06120739 0.18032296 0.12098051
 0.11111725 0.13888855 0.1642202  0.18073364]";6;0;1;0;103452.0;6;46;6;54;SVD
EcpL2jOCzhrLmlxtkmFYyqWpVh3sE1;"[0.02116726 0.06509127 0.133758   0.07574589 0.05325677 0.05011891
 0.156016   0.2041625  0.14599788 0.20625562 0.21407437 0.17046255
 0.10705322 0.07209618 0.0033735  0.11147617 0.00176253 0.10772365
 0.12666813 0.02436369 0.19275874 0.01845296 0.02448348 0.08976433
 0.19316504 0.12905611 0.172098   0.03267727 0.04546334 0.09145814
 0.17533613 0.21674645 0.08512669 0.06707901 0.16901585 0.10207928
 0.18019649 0.18861876 0.05569518 0.0369888  0.03344024 0.05612721
 0.21122406 0.13045081 0.03319494 0.12425039 0.01240986 0.14643907
 0.00796193 0.05413947 0.21580061 0.01914943 0.00891644 0.02337391
 0.20605626 0.15932432 0.14904306 0.06337762 0.16545056 0.14718487
 0.02492116 0.11127318 0.17541997 0.14330419]";6;0;1;0;100698.0;6;47;6;55;SVD
IBfQB2YOd6CDdOvbcy0HYQsxyYP4Pk;"[0.15400242 0.09062448 0.130857   0.0740111  0.11619336 0.19282869
 0.1054813  0.09654086 0.07773718 0.18632393 0.03076263 0.18878397
 0.13132156 0.01727333 0.13147469 0.0676178  0.19825701 0.16500291
 0.03117658 0.15330867 0.10784997 0.09684766 0.04766477 0.0372287
 0.12143882 0.08429759 0.07401265 0.18859044 0.12915936 0.06852229
 0.05898726 0.19317149 0.05210399 0.20578613 0.18291575 0.1181082
 0.18882078 0.04252009 0.18633416 0.20011405 0.03689568 0.17432464
 0.04952756 0.16969628 0.00894727 0.00995946 0.05760456 0.08321303
 0.00852996 0.12006051 0.11674549 0.03939581 0.01243789 0.19283131
 0.04526156 0.08250393 0.12857669 0.06851604 0.1963829  0.00683103
 0.12715572 0.20397989 0.04675707 0.20751192]";6;0;1;0;98003.0;6;47;6;54;Low Rank
V0dqJZrirTGtYXlrQ5CmitgNWIABja;"[0.0276603  0.19100574 0.07681811 0.15014581 0.03834002 0.02462055
 0.01205375 0.03304166 0.04414631 0.1133309  0.12263777 0.06627179
 0.1195666  0.20438576 0.02917593 0.16765895 0.20510756 0.09456062
 0.03722994 0.16301524 0.15543565 0.20028725 0.02618808 0.20127267
 0.14409218 0.13795422 0.06955376 0.11640498 0.02285473 0.10688294
 0.15640685 0.03838    0.09320032 0.01420222 0.1098383  0.15683313
 0.15272743 0.16236072 0.2136414  0.09955082 0.07042425 0.16442503
 0.08093765 0.09404599 0.19274561 0.08596095 0.13799234 0.15934729
 0.06901366 0.12143014 0.16426091 0.04286218 0.15159289 0.06197379
 0.12279763 0.21199398 0.05335306 0.0043581  0.15665865 0.15173709
 0.05323347 0.20478982 0.04756651 0.10697175]";6;0;1;0;102013.0;6;47;6;54;Low Rank
j6veyJdYHaiBiQ5TcIhmDT614QtkKZ;"[1.93779650e-01 1.46430991e-01 8.05059066e-02 1.15912297e-01
 1.54568422e-01 1.90682360e-03 3.43998125e-02 2.11913828e-01
 9.81038690e-03 1.89773805e-02 5.12738620e-02 5.58575944e-02
 4.79040899e-02 4.70854364e-02 9.81179371e-02 3.81913650e-05
 1.89805141e-01 2.00386073e-01 1.55154851e-01 1.09240659e-01
 1.35734526e-01 3.36427361e-02 2.15274255e-02 1.60147826e-01
 1.13326680e-01 2.11485751e-01 9.41860211e-02 6.30407511e-02
 1.67784263e-01 5.58563166e-02 1.35627974e-01 1.97054239e-01
 1.11631442e-01 1.04699276e-01 1.93298287e-01 1.51951980e-01
 1.42540289e-01 1.87738753e-01 2.63249243e-02 9.44554796e-02
 1.00886193e-01 1.27582500e-02 1.62769842e-01 8.80316570e-02
 1.61699949e-01 1.83509224e-01 7.52656509e-02 3.33844309e-02
 1.97782998e-01 1.60121422e-01 1.59595650e-01 1.01204619e-01
 1.06660252e-01 1.30638194e-02 1.00826791e-01 1.91444598e-01
 7.63553941e-02 1.82849049e-01 6.33023642e-02 1.86418517e-02
 1.65110817e-01 1.26733436e-01 8.04073254e-02 3.88907646e-02]";6;0;1;0;102253.0;6;47;6;54;SVD
rIlHUlMwUaoCIXH5SLrTq8tg7zG9E4;"[0.14745256 0.08326946 0.18792601 0.14727136 0.03717869 0.02382345
 0.08381585 0.02246834 0.07765705 0.14386527 0.14185714 0.23763482
 0.06079393 0.05371596 0.11325978 0.15994159 0.13546576 0.08841421
 0.15784283 0.0461836  0.14400559 0.10423743 0.08647183 0.14215777
 0.12229443 0.19720149 0.03628976 0.08613183 0.13912866 0.06139495
 0.07006013 0.03453126 0.07579366 0.12965981 0.06033392 0.1512652
 0.11259693 0.15700563 0.05141919 0.08696282 0.05242003 0.04851663
 0.07293059 0.19204697 0.12820617 0.14109173 0.08387017 0.16688634
 0.15798419 0.11573237 0.01181056 0.02167358 0.13605069 0.1682911
 0.06007138 0.16748269 0.10903009 0.237888   0.21541149 0.07995231
 0.20758237 0.23054997 0.04506864 0.00839508]";6;0;1;0;109317.0;6;47;6;54;SVD
rm9LZcegqCC4Idg36GGZR8vXJEnfQN;"[0.19393047 0.07880554 0.02512148 0.07804545 0.1381871  0.00538912
 0.01119886 0.11875872 0.09912281 0.02517733 0.09929024 0.12517472
 0.04513084 0.01285919 0.18634191 0.13433108 0.18495246 0.12490083
 0.19551767 0.20091953 0.12024081 0.20849765 0.12069051 0.14533736
 0.20768786 0.08168544 0.14110909 0.15286065 0.21343813 0.06832332
 0.18557605 0.08024203 0.15836384 0.1486322  0.13056095 0.15722238
 0.15374329 0.14673675 0.13395293 0.18188508 0.05659799 0.02257227
 0.10467947 0.11785897 0.16441119 0.06918421 0.03823313 0.06230783
 0.04222806 0.08315856 0.08596934 0.04195381 0.16994529 0.21505032
 0.07156572 0.03084945 0.06560499 0.13174298 0.18888747 0.02037154
 0.00261335 0.08446682 0.0259025  0.05891019]";6;0;1;0;120094.0;6;47;6;55;Low Rank
uwwpA3rL07Xsd3uGjT1x7yWsPv00YJ;"[1.07387679e-01 6.18637179e-02 6.87712836e-02 1.51371779e-01
 7.37423898e-02 9.21624818e-02 1.55516951e-01 7.32739199e-02
 8.97358905e-02 2.09509785e-01 1.51140864e-01 3.32295096e-03
 1.49970499e-01 7.67501861e-02 1.14391611e-01 1.75785550e-01
 1.77278036e-01 2.08966021e-01 1.23513780e-01 1.84461861e-01
 9.17937021e-02 7.03649253e-02 1.84502596e-01 1.83575854e-01
 3.03392676e-02 5.99938220e-02 1.43328367e-02 2.00913946e-01
 7.23140840e-06 1.61337098e-01 1.52519371e-02 1.56457966e-01
 1.53397951e-01 9.96681798e-02 1.36865428e-01 8.04608573e-02
 1.74469614e-02 2.56127653e-03 1.92290199e-01 1.16486325e-02
 1.69497270e-01 2.06359811e-01 1.27735178e-01 1.50374879e-01
 1.60730706e-01 1.24416293e-01 1.86309649e-01 9.18623560e-02
 3.13164586e-02 8.88579122e-03 1.93693855e-01 2.00800402e-02
 5.48143767e-02 1.47617973e-01 1.39662629e-01 8.35952149e-02
 5.74753859e-02 1.10957278e-02 2.07711551e-01 1.03979467e-01
 9.86183776e-02 3.88689873e-02 1.23432538e-01 9.55048846e-03]";6;0;1;0;94069.0;6;47;6;54;Low Rank
H5flktInl6FwZtIUEgsTLDfKCfOIz7;"[0.14398628 0.06844918 0.09149377 0.09900574 0.11336067 0.10847786
 0.15168932 0.14568809 0.12986889 0.00716725 0.05431368 0.00585443
 0.01521613 0.15037928 0.02633783 0.10030533 0.01905903 0.03935929
 0.11429331 0.03796807 0.08939307 0.07166859 0.08644305 0.11401008
 0.03242041 0.06811775 0.05287305 0.14935649 0.11266164 0.01461373
 0.09067495 0.03786609 0.01105937 0.12229875 0.13399559 0.03335268
 0.04819812 0.0676891  0.09314247 0.11322527 0.09429054 0.06660539
 0.00117603 0.14489873 0.01960831 0.05342228 0.10161351 0.03555049
 0.00892116 0.1329995  0.11538237 0.00844699 0.13043902 0.01138736
 0.10296226 0.12523398 0.07997706 0.02109954 0.1417191  0.12032778
 0.05909951 0.06683613 0.11598072 0.08301269 0.07480838 0.02705496
 0.10980387 0.10857979 0.02156931 0.10344104 0.07812614 0.05396695
 0.09452912 0.07732292 0.12702841 0.01978033 0.03910917 0.1367228
 0.11470187 0.04908315 0.11506986 0.10953827 0.15012797 0.01218915
 0.04150591 0.09003728 0.10442941 0.02725559 0.11439164 0.00909913
 0.07158828 0.11224093 0.08725769 0.14509813 0.00232929 0.11930186
 0.01502776 0.04265797 0.10190884 0.11115861 0.12353782 0.01929666
 0.01073804 0.10201467 0.02709085 0.01582913 0.0750864  0.12894678
 0.1043631  0.0652745  0.0133172  0.0942412  0.04551606 0.1190506
 0.09061937 0.02243726 0.04662979 0.15199978 0.03721553 0.04572036
 0.03704798 0.02722852 0.02639189 0.03610446 0.13812575 0.10805299
 0.10758332 0.12388786]";7;0;1;0;205690.0;7;100;7;175;Low Rank
JwrLH686b2hTja433gA4IaERLrvM0e;"[0.10485085 0.06875167 0.15951542 0.06401976 0.13217786 0.09346928
 0.03590298 0.00991893 0.0794317  0.15950482 0.10156837 0.13964503
 0.02787238 0.14302096 0.12694852 0.11993329 0.10300192 0.13497673
 0.15583063 0.01918741 0.0561103  0.05162141 0.08899673 0.09104065
 0.12748764 0.05352335 0.09907574 0.05711524 0.11406367 0.02791202
 0.10662174 0.08246573 0.02313112 0.15375525 0.0145488  0.13374418
 0.03216371 0.01944664 0.02672012 0.00894085 0.03867316 0.05212297
 0.07201773 0.07494714 0.04822255 0.04717004 0.10292829 0.03149454
 0.00876267 0.09134537 0.08028612 0.15536755 0.06249322 0.13599648
 0.01162187 0.09012738 0.01165461 0.12439269 0.08230521 0.14209811
 0.0587863  0.03325413 0.05694433 0.04762931 0.04624591 0.08054876
 0.08344587 0.10433342 0.05083895 0.11626773 0.07183245 0.07387626
 0.01281081 0.15233047 0.07259725 0.12787164 0.04281035 0.11811369
 0.03168534 0.11156012 0.10632607 0.0092678  0.11251584 0.13473089
 0.0382439  0.12859874 0.10485661 0.12765162 0.05556508 0.04054066
 0.09009625 0.05875804 0.12087859 0.14642057 0.05742163 0.09034599
 0.00418163 0.03768094 0.04767906 0.08447324 0.02541689 0.08825168
 0.0867446  0.14538195 0.05728343 0.02075452 0.071311   0.11868849
 0.15414562 0.1457776  0.00569204 0.01452157 0.10030915 0.00787461
 0.04677347 0.11109641 0.01615895 0.0084332  0.10824372 0.03761077
 0.09200432 0.07646896 0.07082178 0.01749359 0.00402331 0.15254618
 0.00605224 0.01895369]";7;0;1;0;225498.0;7;100;7;178;Low Rank
KYh1DN0gRZfm7gIiV6nSnGYVRsXKDz;"[0.0884383  0.02519419 0.03428766 0.12603441 0.13796563 0.13998859
 0.0666368  0.1096781  0.06001175 0.13450251 0.11850584 0.06878302
 0.10913783 0.10221286 0.10241709 0.12379766 0.11786805 0.06328647
 0.14104507 0.13165411 0.11867311 0.05002602 0.03127429 0.00542236
 0.14037721 0.13407319 0.0681854  0.06469122 0.1329397  0.02924087
 0.07208955 0.12231399 0.1136567  0.05853211 0.01424118 0.14091344
 0.1181992  0.02241901 0.11355522 0.0222876  0.07449839 0.08898962
 0.07546039 0.09698728 0.04019195 0.14376391 0.07271527 0.00671989
 0.00625185 0.14211075 0.05449459 0.00343937 0.05587656 0.09584476
 0.0529801  0.13515832 0.10220258 0.01935233 0.00529892 0.14121704
 0.12300088 0.07154024 0.03415165 0.03091139 0.01958469 0.08267795
 0.08792482 0.04497334 0.12500583 0.09650645 0.00374553 0.09663353
 0.10381872 0.1197441  0.02123533 0.02218174 0.0203212  0.06964675
 0.10602353 0.07242116 0.03630203 0.08164215 0.03622768 0.02040787
 0.04561545 0.12566726 0.02910596 0.00134681 0.0987937  0.08599124
 0.00111348 0.1265833  0.07585809 0.10617197 0.06018293 0.09165337
 0.06593517 0.09560273 0.09365414 0.12828266 0.03986347 0.11330791
 0.11833019 0.10240631 0.06452842 0.11932566 0.0310633  0.11777693
 0.14161737 0.12925748 0.0024751  0.09798488 0.09490895 0.09068972
 0.02355529 0.13527639 0.02641182 0.08434199 0.08510112 0.10268032
 0.06114824 0.06845058 0.03894053 0.00633927 0.11321507 0.03723985
 0.02798449 0.09476317]";7;0;1;0;193658.0;7;99;7;174;Low Rank
