Identifier;State;Qubit;Uniform State;Dense State;Sparsity;Duration;Output Qubit;Output CNot Gate;Output Width;Output Depth;Preparation Method
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;93070.0;6;47;6;55;Low Rank
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;91489.0;6;47;6;55;SVD
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;103644.0;6;57;6;115;UCG
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;77002.0;31;240;31;120;BDSP
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;37457.0;63;416;63;142;DCSP
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;355705.0;6;62;6;121;Multiplexor
hB2CHe4TGb4EYoDgd625LDu3KVJDYJ;"[0.         0.         0.25399499 0.         0.         0.
 0.         0.         0.         0.         0.         0.1961734
 0.         0.22298691 0.10563798 0.         0.         0.16922116
 0.         0.         0.         0.         0.         0.03168566
 0.24966707 0.         0.         0.         0.         0.
 0.14903967 0.         0.         0.         0.         0.24041369
 0.06555143 0.07769454 0.01624106 0.22156441 0.20495305 0.24920867
 0.20807327 0.13419563 0.00584775 0.20031235 0.02572567 0.20508711
 0.00734427 0.24071124 0.1206318  0.16946839 0.12531821 0.1583803
 0.16143773 0.02328308 0.20227102 0.109089   0.13041704 0.113035
 0.08448196 0.03695397 0.22598742 0.21288109]";6;0;0;0.75;256606.0;6;57;6;115;Isometry
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;257616.99999999997;7;99;7;175;Low Rank
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;247391.0;7;126;7;235;SVD
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;178115.0;7;120;7;241;UCG
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;227398.0;39;362;39;159;BDSP
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;62060.0;127;808;127;194;DCSP
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;1051843.0;7;126;7;248;Multiplexor
8zRlQQVx4tT93tNGF3lkew0fvtqsNT;"[0.14615378 0.05755794 0.         0.         0.         0.
 0.         0.         0.13049124 0.05837242 0.04613364 0.
 0.         0.         0.         0.15442174 0.         0.
 0.00693858 0.01525769 0.06176464 0.         0.         0.
 0.16763611 0.         0.11988414 0.         0.         0.
 0.         0.         0.         0.10365728 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11012719 0.10613108 0.09875675 0.13605417 0.04660101 0.02806235
 0.00857634 0.097399   0.16508334 0.07518089 0.15790367 0.04879519
 0.17055151 0.02451878 0.15823785 0.03374411 0.17115553 0.12095781
 0.12821616 0.0601681  0.14541899 0.03066273 0.13428007 0.1715381
 0.1404654  0.11627432 0.02251807 0.05798157 0.03782153 0.1651628
 0.12547126 0.15869593 0.12973547 0.11231448 0.11931546 0.16743123
 0.02514216 0.02870956 0.06311256 0.14049147 0.05483288 0.09497171
 0.04230139 0.0884606  0.16632743 0.00961445 0.07130354 0.04836709
 0.17177343 0.09002355 0.12124518 0.11324491 0.10944609 0.05251172
 0.16539812 0.15443284 0.0806436  0.02481728 0.08894545 0.00954867
 0.09017675 0.05763779 0.17104178 0.05674377 0.03128019 0.00927215
 0.05693437 0.12760242 0.10837074 0.02958378 0.10006369 0.06179653
 0.01923542 0.16180415 0.08663715 0.00316243 0.13754169 0.05198405
 0.02280599 0.06299792]";7;0;0;0.75;371740.0;7;120;7;241;Isometry
971CcssiSKa5vcryBdWCBQr8cktNob;"[0.         0.         0.111316   0.         0.         0.
 0.04162466 0.08492985 0.1178948  0.         0.         0.
 0.         0.         0.         0.         0.02713329 0.
 0.         0.         0.         0.         0.06144313 0.07680596
 0.         0.07704291 0.06760784 0.         0.         0.
 0.         0.         0.         0.         0.0845209  0.10393742
 0.         0.         0.         0.         0.06949629 0.
 0.         0.         0.         0.         0.10775137 0.
 0.         0.         0.         0.06000259 0.         0.
 0.         0.         0.         0.1117771  0.         0.
 0.         0.         0.         0.09411312 0.03385589 0.02641626
 0.11340754 0.08718347 0.0504344  0.02236025 0.03624073 0.09158192
 0.0796278  0.0119028  0.00248453 0.01835756 0.00230566 0.07599622
 0.05366436 0.00317876 0.01428723 0.10333729 0.05940281 0.07146716
 0.12652111 0.01695419 0.04238658 0.03670199 0.06080943 0.0609064
 0.11953284 0.02003218 0.09453043 0.04646073 0.02910755 0.03976689
 0.11256616 0.03403304 0.05635995 0.01362466 0.11866561 0.01946756
 0.04947446 0.0404549  0.02641835 0.09383277 0.12253242 0.06661773
 0.01040096 0.11373409 0.1129846  0.06603463 0.05490176 0.09365199
 0.12614344 0.11740908 0.04824705 0.05272796 0.05843103 0.00625094
 0.10384177 0.07905674 0.01023377 0.12070605 0.08085435 0.0177283
 0.03801159 0.03751408 0.08251143 0.05245639 0.01106115 0.03066023
 0.0396918  0.00173861 0.05572541 0.10942631 0.05205968 0.06994947
 0.06850315 0.02096474 0.02811942 0.07059233 0.06333344 0.07639705
 0.05413727 0.04988912 0.0936183  0.06558969 0.00867865 0.03647928
 0.08918197 0.07660012 0.05842311 0.05702117 0.05319498 0.00189646
 0.12379105 0.03736009 0.04591551 0.1172046  0.04909398 0.02828014
 0.12831833 0.03571989 0.01101167 0.04503637 0.08132226 0.08688231
 0.0091916  0.00038508 0.09405884 0.0752275  0.10090964 0.10673916
 0.00969295 0.01514441 0.05524424 0.1052567  0.00480972 0.01799935
 0.09507206 0.11034317 0.11663289 0.05241393 0.0547881  0.0621853
 0.01808596 0.00940364 0.0006832  0.04473357 0.03668835 0.0797633
 0.12380727 0.0706903  0.06398374 0.0968209  0.08206846 0.00323764
 0.06800095 0.10439455 0.00223973 0.08871852 0.00742596 0.03125263
 0.06950681 0.10603761 0.08976851 0.03829185 0.07284987 0.04616925
 0.03959381 0.02124537 0.11366104 0.01001886 0.0612888  0.01213802
 0.04479102 0.04399071 0.0609383  0.0926252  0.05895214 0.00584116
 0.07321642 0.07980654 0.02714375 0.12960999 0.03736765 0.08602669
 0.03414631 0.11598906 0.06496446 0.04315905 0.05544719 0.04752971
 0.01090987 0.03930642 0.10245234 0.09471197 0.07341569 0.05816368
 0.11436061 0.10263769 0.00570822 0.01767232 0.01265276 0.01366887
 0.04332429 0.06207579 0.05422758 0.0538536  0.1288815  0.00083997
 0.02930142 0.06578586 0.00437815 0.10235654]";8;0;0;0.75;830736.0;8;212;8;237;Low Rank
